"eudract_number","title","protocol_country_code","double_blind","single_blind","open","design","randomised","crossover","parallel_group","controlled","arms","active_comparator","placebo","open_gs","single_blind_gs","double_blind_gs","randomised_gs","crossover_gs","parallel_group_gs","arms_gs","controlled_gs","arms_probab0","arms_probab1","arms_probab2","arms_orig","open_probab0","open_probab1","open_orig","double_blind_probab0","double_blind_probab1","double_blind_orig","single_blind_probab0","single_blind_probab1","single_blind_orig","controlled_probab0","controlled_probab1","controlled_orig","parallel_group_probab0","parallel_group_probab1","parallel_group_orig","crossover_probab0","crossover_probab1","crossover_orig","randomised_probab0","randomised_probab1","randomised_orig"
"2005-000454-73","A MULTICENTER RANDOMIZED DOUBLE-BLIND PLACEBOCONTROLLED 3-ARM STUDY OF THE EFFICACY AND SAFETY OF 2 DOSES OF LENALIDOMIDE VERSUS PLACEBO IN RED BLOOD CELL (RBC) TRANSFUSION-DEPENDENT SUBJECTS WITH LOW- OR INTERMEDIATE-1-RISK MYELODYSPLASTIC SYNDROMES (MDS) ASSOCIATED WITH A DELETION (DEL) 5Q[31] CYTOGENETIC ABNORMALITY","ES","Yes","No","No","ok","Yes","Yes","Yes","Yes","2+","No","Yes","No","No","Yes","Yes","Yes","No","2+","Yes",0.012529918681030674,0.49251370299771485,0.49495637832125444,"2+",0.7271462475709214,0.2728537524290786,"No",0.2626117553034427,0.7373882446965573,"Yes",0.7085956024530679,0.29140439754693215,"No",0.41174731546888077,0.5882526845311192,"Yes",0.37316870575981553,0.6268312942401845,"Yes",0.3539681448786488,0.6460318551213512,"No",0.3975348963052051,0.6024651036947949,"Yes"
"2005-000454-73","A MULTICENTER RANDOMIZED DOUBLE-BLIND PLACEBOCONTROLLED 3-ARM STUDY OF THE EFFICACY AND SAFETY OF 2 DOSES OF LENALIDOMIDE VERSUS PLACEBO IN RED BLOOD CELL (RBC) TRANSFUSION-DEPENDENT SUBJECTS WITH LOW- OR INTERMEDIATE-1-RISK MYELODYSPLASTIC SYNDROMES (MDS) ASSOCIATED WITH A DELETION (DEL) 5Q[31] CYTOGENETIC ABNORMALITY","SE","Yes","No","No","ok","Yes","Yes","Yes","Yes","2+","No","Yes","No","No","Yes","Yes","Yes","No","2+","Yes",0.012529918681030674,0.49251370299771485,0.49495637832125444,"2+",0.7271462475709214,0.2728537524290786,"No",0.2626117553034427,0.7373882446965573,"Yes",0.7085956024530679,0.29140439754693215,"No",0.41174731546888077,0.5882526845311192,"Yes",0.37316870575981553,0.6268312942401845,"Yes",0.3539681448786488,0.6460318551213512,"No",0.3975348963052051,0.6024651036947949,"Yes"
"2005-000454-73","A multicenter randomized double-blind placebo-controlled 3-arm study of the efficacy and safety of 2 doses of lenalidomide versus placebo in red blood cell (RBC) transfusion-dependent subjects with low- or intermediate-1-risk myelodyplastic syndromes (MDS) associated with a deletion (del) 5q[31] cytogenetic abnormality.","DE","Yes","No","No","ok","Yes","Yes","Yes","Yes","2+","No","Yes","No","No","Yes","Yes","Yes","No","2+","Yes",0.011129126869321208,0.31728742617272776,0.671583446957951,"2+",0.8562863645993968,0.14371363540060328,"No",0.13830467233760668,0.8616953276623933,"Yes",0.795456993709024,0.20454300629097596,"No",0.2413730846256903,0.7586269153743097,"Yes",0.3295963651225541,0.6704036348774459,"Yes",0.4233413018544695,0.5766586981455305,"No",0.23736263464792307,0.7626373653520769,"Yes"
"2005-001678-28","A randomized explorative double-blind double-dummy multi-center parallel group study to assess sustainable efficacy of once daily vardenafil (10 mg) for 12 and 24 weeks versus vardenafil PRN in men with mild or mild to moderate erectile dysfunction","DE","Yes","Yes","No","ok","Yes","No","Yes","Yes","2+","No","No","No","No","Yes","Yes","No","Yes","2+","Yes",0.011628189209641877,0.2724784329509213,0.7158933778394369,"-1",0.8948474487237886,0.10515255127621141,"No",0.11481760594376622,0.8851823940562338,"Yes",0.3949177332495033,0.6050822667504967,"No",0.23527434103910716,0.7647256589608928,"Yes",0.18627675417162437,0.8137232458283756,"Yes",0.5203383330197187,0.4796616669802813,"No",0.21185381579716067,0.7881461842028393,"Yes"
"2005-001747-29","A Multi-center Randomized Double-blind Placebo-controlled Phase 3 Study of Single-agent Tarceva® (erlotinib) Following Complete Tumor Resection and with or without Adjuvant Chemotherapy in Patients with Stage IB-IIIA Non-small Cell Lung Carcinoma who have EGFR-positive Tumors ","DE","Yes","No","No","ok","No","Yes","No","No","2+","No","Yes","No","No","Yes","Yes","No","Yes","2+","Yes",0.007763693974163379,0.48286731026885477,0.5093689957569818,"-1",0.6996663358805676,0.3003336641194324,"No",0.3467453947240082,0.6532546052759918,"Yes",0.5001250893149471,0.4998749106850529,"No",0.6454995083257804,0.35450049167421954,"Yes",0.6816214777826946,0.3183785222173055,"Yes",0.36732149382483226,0.6326785061751677,"No",0.5045030333695957,0.49549696663040427,"Yes"
"2005-001747-29","A Multi-center Randomized Double-blind Placebo-controlled Phase 3 Study of Single-agent Tarceva® (erlotinib) Following Complete Tumor Resection and with or without Adjuvant Chemotherapy in Patients with Stage IB-IIIA Non-small Cell Lung Carcinoma who have EGFR-positive Tumors.Estudio fase III multicéntrico aleatorizado doble ciego controlado con placebo de una monoterapia con Tarceva® (erlotinib) tras una resección tumoral completa con o sin quimioterapia adyuvante en pacientes con cáncer de pulmón de células no pequeñas en estadios IB-IIIA que tienen tumores EGFR-positivo.","FR","Yes","Yes","No","ok","No","Yes","No","No","1","No","Yes","No","No","Yes","Yes","No","Yes","2+","Yes",0.008777522244254826,0.5739613873177192,0.417261090438026,"-1",0.6589064363020912,0.3410935636979088,"No",0.3696153142063644,0.6303846857936356,"Yes",0.45111212033638437,0.5488878796636156,"No",0.6373296190764277,0.3626703809235723,"Yes",0.6142018821029716,0.3857981178970285,"Yes",0.48048435066842243,0.5195156493315776,"No",0.5363785323157904,0.46362146768420964,"Yes"
"2005-001747-29","A Multi-center Randomized Double-blind Placebo-controlled Phase 3 Study of Single-agent Tarceva® (erlotinib) Following Complete Tumor Resection and with or without Adjuvant Chemotherapy in Patients with Stage IB-IIIA Non-small Cell Lung Carcinoma who have EGFR-positive Tumors ","CZ","Yes","No","No","ok","No","Yes","No","No","2+","No","Yes","No","No","Yes","Yes","No","Yes","2+","Yes",0.007763693974163379,0.48286731026885477,0.5093689957569818,"-1",0.6996663358805676,0.3003336641194324,"No",0.3467453947240082,0.6532546052759918,"Yes",0.5001250893149471,0.4998749106850529,"No",0.6454995083257804,0.35450049167421954,"Yes",0.6816214777826946,0.3183785222173055,"Yes",0.36732149382483226,0.6326785061751677,"No",0.5045030333695957,0.49549696663040427,"Yes"
"2005-001747-29","A Multi-center Randomized Double-blind Placebo-controlled Phase 3 Study of Single-agent Tarceva® (erlotinib) Following Complete Tumor Resection and with or without Adjuvant Chemotherapy in Patients with Stage IB-IIIA Non-small Cell Lung Carcinoma who have EGFR-positive Tumors.Estudio fase III multicéntrico aleatorizado doble ciego controlado con placebo de una monoterapia con Tarceva® (erlotinib) tras una resección tumoral completa con o sin quimioterapia adyuvante en pacientes con cáncer de pulmón de células no pequeñas en estadios IB-IIIA que tienen tumores EGFR-positivo.","GR","Yes","Yes","No","ok","No","Yes","No","No","1","No","Yes","No","No","Yes","Yes","No","Yes","2+","Yes",0.008777522244254826,0.5739613873177192,0.417261090438026,"-1",0.6589064363020912,0.3410935636979088,"No",0.3696153142063644,0.6303846857936356,"Yes",0.45111212033638437,0.5488878796636156,"No",0.6373296190764277,0.3626703809235723,"Yes",0.6142018821029716,0.3857981178970285,"Yes",0.48048435066842243,0.5195156493315776,"No",0.5363785323157904,0.46362146768420964,"Yes"
"2005-001747-29","A Multi-center Randomized Double-blind Placebo-controlled Phase 3 Study of Single-agent Tarceva® (erlotinib) Following Complete Tumor Resection and with or without Adjuvant Chemotherapy in Patients with Stage IB-IIIA Non-small Cell Lung Carcinoma who have EGFR-positive Tumors ","IT","Yes","No","No","ok","No","Yes","No","No","2+","No","Yes","No","No","Yes","Yes","No","Yes","2+","Yes",0.007763693974163379,0.48286731026885477,0.5093689957569818,"-1",0.6996663358805676,0.3003336641194324,"No",0.3467453947240082,0.6532546052759918,"Yes",0.5001250893149471,0.4998749106850529,"No",0.6454995083257804,0.35450049167421954,"Yes",0.6816214777826946,0.3183785222173055,"Yes",0.36732149382483226,0.6326785061751677,"No",0.5045030333695957,0.49549696663040427,"Yes"
"2005-001747-29","A Multi-center Randomized Double-blind Placebo-controlled Phase 3 Study of Single-agent Tarceva® (erlotinib) Following Complete Tumor Resection and with or without Adjuvant Chemotherapy in Patients with Stage IB-IIIA Non-small Cell Lung Carcinoma who have EGFR-positive Tumors ","HU","Yes","No","No","ok","No","Yes","No","No","2+","No","Yes","No","No","Yes","Yes","No","Yes","2+","Yes",0.007763693974163379,0.48286731026885477,0.5093689957569818,"-1",0.6996663358805676,0.3003336641194324,"No",0.3467453947240082,0.6532546052759918,"Yes",0.5001250893149471,0.4998749106850529,"No",0.6454995083257804,0.35450049167421954,"Yes",0.6816214777826946,0.3183785222173055,"Yes",0.36732149382483226,0.6326785061751677,"No",0.5045030333695957,0.49549696663040427,"Yes"
"2005-001747-29","A Multi-center Randomized Double-blind Placebo-controlled Phase 3 Study of Single-agent Tarceva® (erlotinib) Following Complete Tumor Resection and with or without Adjuvant Chemotherapy in Patients with Stage IB-IIIA Non-small Cell Lung Carcinoma who have EGFR-positive Tumors ","ES","Yes","No","No","ok","No","Yes","No","No","2+","No","Yes","No","No","Yes","Yes","No","Yes","2+","Yes",0.007763693974163379,0.48286731026885477,0.5093689957569818,"-1",0.6996663358805676,0.3003336641194324,"No",0.3467453947240082,0.6532546052759918,"Yes",0.5001250893149471,0.4998749106850529,"No",0.6454995083257804,0.35450049167421954,"Yes",0.6816214777826946,0.3183785222173055,"Yes",0.36732149382483226,0.6326785061751677,"No",0.5045030333695957,0.49549696663040427,"Yes"
"2005-001747-29","A Multi-center Randomized Double-blind Placebo-controlled Phase 3 Study of Single-agent Tarceva® (erlotinib) Following Complete Tumor Resection and with or without Adjuvant Chemotherapy in Patients with Stage IB-IIIA Non-small Cell Lung Carcinoma who have EGFR-positive Tumors ","GB","Yes","No","No","ok","No","Yes","No","No","2+","No","Yes","No","No","Yes","Yes","No","Yes","2+","Yes",0.007763693974163379,0.48286731026885477,0.5093689957569818,"-1",0.6996663358805676,0.3003336641194324,"No",0.3467453947240082,0.6532546052759918,"Yes",0.5001250893149471,0.4998749106850529,"No",0.6454995083257804,0.35450049167421954,"Yes",0.6816214777826946,0.3183785222173055,"Yes",0.36732149382483226,0.6326785061751677,"No",0.5045030333695957,0.49549696663040427,"Yes"
"2005-001747-29","A Multi-center Randomized Double-blind Placebo-controlled Phase 3 Study of Single-agent Tarceva® (erlotinib) Following Complete Tumor Resection and with or without Adjuvant Chemotherapy in Patients with Stage IB-IIIA Non-small Cell Lung Carcinoma who have EGFR-positive Tumors.Estudio fase III multicéntrico aleatorizado doble ciego controlado con placebo de una monoterapia con Tarceva® (erlotinib) tras una resección tumoral completa con o sin quimioterapia adyuvante en pacientes con cáncer de pulmón de células no pequeñas en estadios IB-IIIA que tienen tumores EGFR-positivo.","BE","Yes","Yes","No","ok","No","Yes","No","No","1","No","Yes","No","No","Yes","Yes","No","Yes","2+","Yes",0.008777522244254826,0.5739613873177192,0.417261090438026,"-1",0.6589064363020912,0.3410935636979088,"No",0.3696153142063644,0.6303846857936356,"Yes",0.45111212033638437,0.5488878796636156,"No",0.6373296190764277,0.3626703809235723,"Yes",0.6142018821029716,0.3857981178970285,"Yes",0.48048435066842243,0.5195156493315776,"No",0.5363785323157904,0.46362146768420964,"Yes"
"2005-001747-29","A Multi-center Randomized Double-blind Placebo-controlled Phase 3 Study of Single-agent Tarceva® (erlotinib) Following Complete Tumor Resection and with or without Adjuvant Chemotherapy in Patients with Stage IB-IIIA Non-small Cell Lung Carcinoma who have EGFR-positive Tumors.Estudio fase III multicéntrico aleatorizado doble ciego controlado con placebo de una monoterapia con Tarceva® (erlotinib) tras una resección tumoral completa con o sin quimioterapia adyuvante en pacientes con cáncer de pulmón de células no pequeñas en estadios IB-IIIA que tienen tumores EGFR-positivo.","AT","Yes","Yes","No","ok","No","Yes","No","No","1","No","Yes","No","No","Yes","Yes","No","Yes","2+","Yes",0.008777522244254826,0.5739613873177192,0.417261090438026,"-1",0.6589064363020912,0.3410935636979088,"No",0.3696153142063644,0.6303846857936356,"Yes",0.45111212033638437,0.5488878796636156,"No",0.6373296190764277,0.3626703809235723,"Yes",0.6142018821029716,0.3857981178970285,"Yes",0.48048435066842243,0.5195156493315776,"No",0.5363785323157904,0.46362146768420964,"Yes"
"2005-002524-34","An open label non comparative phase III study of the Raf Kinase Inhibitor BAY 43-9006 as a subsequent to first line therapy in patients with advanced renal cell carcinoma.","DK","No","No","Yes","","No","Yes","No","No","1","","","Yes","No","No","No","No","No","1","No",0.004771181528523818,0.9230921144602255,0.07213670401125068,"-1",0.045561526087544935,0.9544384739124551,"Information not present in EudraCT",0.9500442825089668,0.04995571749103323,"Information not present in EudraCT",0.7203675369856024,0.27963246301439754,"Information not present in EudraCT",0.9073426212495811,0.09265737875041889,"No",0.6650478660729757,0.33495213392702433,"No",0.3645266418248714,0.6354733581751286,"No",0.8968500245164963,0.1031499754835037,"No"
"2005-002524-34","An Open Label Non Comparative Phase III Study of the Raf Kinase Inhibitor BAY 43-9006 as a Subsequent to First Line Therapy in Patients with Advanced Renal Cell Carcinoma","SE","No","No","Yes","","No","Yes","No","No","1","","","Yes","No","No","No","No","No","1","No",0.004771181528523818,0.9230921144602255,0.07213670401125068,"-1",0.045561526087544935,0.9544384739124551,"Information not present in EudraCT",0.9500442825089668,0.04995571749103323,"Information not present in EudraCT",0.7203675369856024,0.27963246301439754,"Information not present in EudraCT",0.9073426212495811,0.09265737875041889,"No",0.6650478660729757,0.33495213392702433,"No",0.3645266418248714,0.6354733581751286,"No",0.8968500245164963,0.1031499754835037,"No"
"2005-002524-34","An open label non comparative phase III study of the Raf Kinase Inhibitor BAY 43-9006 as a subsequent to first line therapy in patients with advanced renal cell carcinoma.","AT","No","No","Yes","","No","Yes","No","No","1","","","Yes","No","No","No","No","No","1","No",0.004771181528523818,0.9230921144602255,0.07213670401125068,"-1",0.045561526087544935,0.9544384739124551,"Information not present in EudraCT",0.9500442825089668,0.04995571749103323,"Information not present in EudraCT",0.7203675369856024,0.27963246301439754,"Information not present in EudraCT",0.9073426212495811,0.09265737875041889,"No",0.6650478660729757,0.33495213392702433,"No",0.3645266418248714,0.6354733581751286,"No",0.8968500245164963,0.1031499754835037,"No"
"2005-002524-34","An Open Label Non Comparative Phase III Study of the Raf Kinase Inhibitor BAY 43-9006 as a Subsequent to First Line Therapy in Patients with Advanced Renal Cell Carcinoma","ES","No","No","Yes","","No","Yes","No","No","1","","","Yes","No","No","No","No","No","1","No",0.004771181528523818,0.9230921144602255,0.07213670401125068,"-1",0.045561526087544935,0.9544384739124551,"Information not present in EudraCT",0.9500442825089668,0.04995571749103323,"Information not present in EudraCT",0.7203675369856024,0.27963246301439754,"Information not present in EudraCT",0.9073426212495811,0.09265737875041889,"No",0.6650478660729757,0.33495213392702433,"No",0.3645266418248714,0.6354733581751286,"No",0.8968500245164963,0.1031499754835037,"No"
"2005-002524-34","An Open Label Non Comparative Phase III Study of the Raf Kinase Inhibitor BAY 43-9006 as a Subsequent to First Line Therapy in Patients with Advanced Renal Cell Carcinoma","DE","No","No","Yes","","No","Yes","No","No","1","","","Yes","No","No","No","No","No","1","No",0.004771181528523818,0.9230921144602255,0.07213670401125068,"-1",0.045561526087544935,0.9544384739124551,"Information not present in EudraCT",0.9500442825089668,0.04995571749103323,"Information not present in EudraCT",0.7203675369856024,0.27963246301439754,"Information not present in EudraCT",0.9073426212495811,0.09265737875041889,"No",0.6650478660729757,0.33495213392702433,"No",0.3645266418248714,0.6354733581751286,"No",0.8968500245164963,0.1031499754835037,"No"
"2005-002524-34","An open label non comparative phase III study of the Raf Kinase Inhibitor BAY 43-9006 as a subsequent to first line therapy in patients with advanced renal cell carcinoma.","PT","No","No","Yes","","No","Yes","No","No","1","","","Yes","No","No","No","No","No","1","No",0.004771181528523818,0.9230921144602255,0.07213670401125068,"-1",0.045561526087544935,0.9544384739124551,"Information not present in EudraCT",0.9500442825089668,0.04995571749103323,"Information not present in EudraCT",0.7203675369856024,0.27963246301439754,"Information not present in EudraCT",0.9073426212495811,0.09265737875041889,"No",0.6650478660729757,0.33495213392702433,"No",0.3645266418248714,0.6354733581751286,"No",0.8968500245164963,0.1031499754835037,"No"
