"eudract_number","title","protocol_country_code","double_blind","single_blind","open","design","randomised","crossover","parallel_group","controlled","arms","active_comparator","placebo","open_gs","single_blind_gs","double_blind_gs","randomised_gs","crossover_gs","parallel_group_gs","arms_gs","controlled_gs","arms_probab0","arms_probab1","arms_probab2","arms_orig","open_probab0","open_probab1","open_orig","double_blind_probab0","double_blind_probab1","double_blind_orig","single_blind_probab0","single_blind_probab1","single_blind_orig","controlled_probab0","controlled_probab1","controlled_orig","parallel_group_probab0","parallel_group_probab1","parallel_group_orig","crossover_probab0","crossover_probab1","crossover_orig","randomised_probab0","randomised_probab1","randomised_orig"
"2005-000454-73","A multicenter randomized double-blind placebo-controlled 3-arm study of the efficacy and safety of 2 doses of lenalidomide versus placebo in red blood cell (RBC) transfusion-dependent subjects with low- or intermediate-1-risk myelodyplastic syndromes (MDS) associated with a deletion (del) 5q[31] cytogenetic abnormality.","BE","Yes","No","No","ok","Yes","No","Yes","Yes","2+","No","Yes","No","No","Yes","Yes","Yes","No","2+","Yes",4.581574916905656e-67,3.324275936635211e-12,0.9999999999966747,"2+",0.9999999196174973,8.038250472511525e-08,"No",2.516151085361024e-07,0.9999997483848835,"Yes",1.0,2.3706454586838732e-23,"No",9.779138505602598e-13,0.9999999999990337,"Yes",0.0001621993651487893,0.9998378006348628,"Yes",0.9999999919842822,8.015728615451567e-09,"No",4.4068821596507095e-11,0.9999999999559179,"Yes"
"2005-000454-73","A multicenter randomized double-blind placebo-controlled 3-arm study of the efficacy and safety of 2 doses of lenalidomide versus placebo in red blood cell (RBC) transfusion-dependent subjects with low- or intermediate-1-risk myelodyplastic syndromes (MDS) associated with a deletion (del) 5q[31] cytogenetic abnormality.","IT","Yes","No","No","ok","Yes","No","Yes","Yes","2+","No","Yes","No","No","Yes","Yes","Yes","No","2+","Yes",4.581574916905656e-67,3.324275936635211e-12,0.9999999999966747,"2+",0.9999999196174973,8.038250472511525e-08,"No",2.516151085361024e-07,0.9999997483848835,"Yes",1.0,2.3706454586838732e-23,"No",9.779138505602598e-13,0.9999999999990337,"Yes",0.0001621993651487893,0.9998378006348628,"Yes",0.9999999919842822,8.015728615451567e-09,"No",4.4068821596507095e-11,0.9999999999559179,"Yes"
"2005-000454-73","A MULTICENTER RANDOMIZED DOUBLE-BLIND PLACEBOCONTROLLED 3-ARM STUDY OF THE EFFICACY AND SAFETY OF 2 DOSES OF LENALIDOMIDE VERSUS PLACEBO IN RED BLOOD CELL (RBC) TRANSFUSION-DEPENDENT SUBJECTS WITH LOW- OR INTERMEDIATE-1-RISK MYELODYSPLASTIC SYNDROMES (MDS) ASSOCIATED WITH A DELETION (DEL) 5Q[31] CYTOGENETIC ABNORMALITY","GB","Yes","No","No","ok","Yes","No","Yes","Yes","2+","No","Yes","No","No","Yes","Yes","Yes","No","2+","Yes",9.647065760021772e-63,1.5026713674660076e-11,0.9999999999849934,"2+",0.9999994312715811,5.687284048623468e-07,"No",8.534224013614965e-07,0.9999991465776025,"Yes",1.0,1.632220194346433e-26,"No",3.182607698000967e-12,0.9999999999968168,"Yes",0.00014441396403308066,0.9998555860359568,"Yes",0.9999999998939871,1.0602536516913239e-10,"No",9.723633041609071e-11,0.9999999999027409,"Yes"
"2005-000454-73","A MULTICENTER RANDOMIZED DOUBLE-BLIND PLACEBOCONTROLLED 3-ARM STUDY OF THE EFFICACY AND SAFETY OF 2 DOSES OF LENALIDOMIDE VERSUS PLACEBO IN RED BLOOD CELL (RBC) TRANSFUSION-DEPENDENT SUBJECTS WITH LOW- OR INTERMEDIATE-1-RISK MYELODYSPLASTIC SYNDROMES (MDS) ASSOCIATED WITH A DELETION (DEL) 5Q[31] CYTOGENETIC ABNORMALITY","ES","Yes","No","No","ok","Yes","No","Yes","Yes","2+","No","Yes","No","No","Yes","Yes","Yes","No","2+","Yes",9.647065760021772e-63,1.5026713674660076e-11,0.9999999999849934,"2+",0.9999994312715811,5.687284048623468e-07,"No",8.534224013614965e-07,0.9999991465776025,"Yes",1.0,1.632220194346433e-26,"No",3.182607698000967e-12,0.9999999999968168,"Yes",0.00014441396403308066,0.9998555860359568,"Yes",0.9999999998939871,1.0602536516913239e-10,"No",9.723633041609071e-11,0.9999999999027409,"Yes"
"2005-000454-73","A MULTICENTER RANDOMIZED DOUBLE-BLIND PLACEBOCONTROLLED 3-ARM STUDY OF THE EFFICACY AND SAFETY OF 2 DOSES OF LENALIDOMIDE VERSUS PLACEBO IN RED BLOOD CELL (RBC) TRANSFUSION-DEPENDENT SUBJECTS WITH LOW- OR INTERMEDIATE-1-RISK MYELODYSPLASTIC SYNDROMES (MDS) ASSOCIATED WITH A DELETION (DEL) 5Q[31] CYTOGENETIC ABNORMALITY","SE","Yes","No","No","ok","Yes","No","Yes","Yes","2+","No","Yes","No","No","Yes","Yes","Yes","No","2+","Yes",9.647065760021772e-63,1.5026713674660076e-11,0.9999999999849934,"2+",0.9999994312715811,5.687284048623468e-07,"No",8.534224013614965e-07,0.9999991465776025,"Yes",1.0,1.632220194346433e-26,"No",3.182607698000967e-12,0.9999999999968168,"Yes",0.00014441396403308066,0.9998555860359568,"Yes",0.9999999998939871,1.0602536516913239e-10,"No",9.723633041609071e-11,0.9999999999027409,"Yes"
"2005-000454-73","A multicenter randomized double-blind placebo-controlled 3-arm study of the efficacy and safety of 2 doses of lenalidomide versus placebo in red blood cell (RBC) transfusion-dependent subjects with low- or intermediate-1-risk myelodyplastic syndromes (MDS) associated with a deletion (del) 5q[31] cytogenetic abnormality.","DE","Yes","No","No","ok","Yes","No","Yes","Yes","2+","No","Yes","No","No","Yes","Yes","Yes","No","2+","Yes",4.581574916905656e-67,3.324275936635211e-12,0.9999999999966747,"2+",0.9999999196174973,8.038250472511525e-08,"No",2.516151085361024e-07,0.9999997483848835,"Yes",1.0,2.3706454586838732e-23,"No",9.779138505602598e-13,0.9999999999990337,"Yes",0.0001621993651487893,0.9998378006348628,"Yes",0.9999999919842822,8.015728615451567e-09,"No",4.4068821596507095e-11,0.9999999999559179,"Yes"
"2005-001678-28","A randomized explorative double-blind double-dummy multi-center parallel group study to assess sustainable efficacy of once daily vardenafil (10 mg) for 12 and 24 weeks versus vardenafil PRN in men with mild or mild to moderate erectile dysfunction","DE","Yes","No","No","ok","Yes","No","Yes","Yes","2+","No","No","No","No","Yes","Yes","No","Yes","2+","Yes",1.2430547996128605e-60,1.066510014820691e-14,1.0,"-1",1.0,1.6065539878412996e-15,"No",2.598749349069583e-14,0.9999999999999717,"Yes",0.9999999999989768,1.0292755408372532e-12,"No",4.951824465990419e-15,1.0,"Yes",4.518234477611271e-06,0.9999954817655275,"Yes",0.9999996103160433,3.896839614050433e-07,"No",1.700863262564764e-14,0.9999999999999717,"Yes"
"2005-001747-29","A Multi-center Randomized Double-blind Placebo-controlled Phase 3 Study of Single-agent Tarceva® (erlotinib) Following Complete Tumor Resection and with or without Adjuvant Chemotherapy in Patients with Stage IB-IIIA Non-small Cell Lung Carcinoma who have EGFR-positive Tumors ","DE","No","No","Yes","ok","Yes","No","No","Yes","2+","No","Yes","No","No","Yes","Yes","No","Yes","2+","Yes",3.6588828761781155e-76,1.200642615364106e-06,0.9999987993573815,"-1",0.20829449834357547,0.7917055016564125,"No",0.9383069331544784,0.061693066845521186,"Yes",1.0,2.53178070701412e-22,"No",0.001266403228661578,0.9987335967713472,"Yes",0.9995792862487923,0.00042071375120073564,"Yes",0.9999999999663771,3.3615378422350954e-11,"No",3.1701667787923625e-05,0.9999682983322046,"Yes"
"2005-001747-29","A Multi-center Randomized Double-blind Placebo-controlled Phase 3 Study of Single-agent Tarceva® (erlotinib) Following Complete Tumor Resection and with or without Adjuvant Chemotherapy in Patients with Stage IB-IIIA Non-small Cell Lung Carcinoma who have EGFR-positive Tumors.Estudio fase III multicéntrico aleatorizado doble ciego controlado con placebo de una monoterapia con Tarceva® (erlotinib) tras una resección tumoral completa con o sin quimioterapia adyuvante en pacientes con cáncer de pulmón de células no pequeñas en estadios IB-IIIA que tienen tumores EGFR-positivo.","FR","No","No","Yes","ok","Yes","No","No","Yes","2+","No","Yes","No","No","Yes","Yes","No","Yes","2+","Yes",9.715478125947668e-143,9.173827222177954e-13,0.9999999999990905,"-1",0.04976797434177328,0.950232025658192,"No",0.9943321458082734,0.005667854191720499,"Yes",1.0,3.5022737196497937e-46,"No",1.4106995598027269e-06,0.9999985893004183,"Yes",0.9999992569822699,7.43017721075153e-07,"Yes",1.0,3.038877577687019e-39,"No",1.736568352716224e-10,0.9999999998263434,"Yes"
"2005-001747-29","A Multi-center Randomized Double-blind Placebo-controlled Phase 3 Study of Single-agent Tarceva® (erlotinib) Following Complete Tumor Resection and with or without Adjuvant Chemotherapy in Patients with Stage IB-IIIA Non-small Cell Lung Carcinoma who have EGFR-positive Tumors ","CZ","No","No","Yes","ok","Yes","No","No","Yes","2+","No","Yes","No","No","Yes","Yes","No","Yes","2+","Yes",3.6588828761781155e-76,1.200642615364106e-06,0.9999987993573815,"-1",0.20829449834357547,0.7917055016564125,"No",0.9383069331544784,0.061693066845521186,"Yes",1.0,2.53178070701412e-22,"No",0.001266403228661578,0.9987335967713472,"Yes",0.9995792862487923,0.00042071375120073564,"Yes",0.9999999999663771,3.3615378422350954e-11,"No",3.1701667787923625e-05,0.9999682983322046,"Yes"
"2005-001747-29","A Multi-center Randomized Double-blind Placebo-controlled Phase 3 Study of Single-agent Tarceva® (erlotinib) Following Complete Tumor Resection and with or without Adjuvant Chemotherapy in Patients with Stage IB-IIIA Non-small Cell Lung Carcinoma who have EGFR-positive Tumors.Estudio fase III multicéntrico aleatorizado doble ciego controlado con placebo de una monoterapia con Tarceva® (erlotinib) tras una resección tumoral completa con o sin quimioterapia adyuvante en pacientes con cáncer de pulmón de células no pequeñas en estadios IB-IIIA que tienen tumores EGFR-positivo.","GR","No","No","Yes","ok","Yes","No","No","Yes","2+","No","Yes","No","No","Yes","Yes","No","Yes","2+","Yes",9.715478125947668e-143,9.173827222177954e-13,0.9999999999990905,"-1",0.04976797434177328,0.950232025658192,"No",0.9943321458082734,0.005667854191720499,"Yes",1.0,3.5022737196497937e-46,"No",1.4106995598027269e-06,0.9999985893004183,"Yes",0.9999992569822699,7.43017721075153e-07,"Yes",1.0,3.038877577687019e-39,"No",1.736568352716224e-10,0.9999999998263434,"Yes"
"2005-001747-29","A Multi-center Randomized Double-blind Placebo-controlled Phase 3 Study of Single-agent Tarceva® (erlotinib) Following Complete Tumor Resection and with or without Adjuvant Chemotherapy in Patients with Stage IB-IIIA Non-small Cell Lung Carcinoma who have EGFR-positive Tumors ","IT","No","No","Yes","ok","Yes","No","No","Yes","2+","No","Yes","No","No","Yes","Yes","No","Yes","2+","Yes",3.6588828761781155e-76,1.200642615364106e-06,0.9999987993573815,"-1",0.20829449834357547,0.7917055016564125,"No",0.9383069331544784,0.061693066845521186,"Yes",1.0,2.53178070701412e-22,"No",0.001266403228661578,0.9987335967713472,"Yes",0.9995792862487923,0.00042071375120073564,"Yes",0.9999999999663771,3.3615378422350954e-11,"No",3.1701667787923625e-05,0.9999682983322046,"Yes"
"2005-001747-29","A Multi-center Randomized Double-blind Placebo-controlled Phase 3 Study of Single-agent Tarceva® (erlotinib) Following Complete Tumor Resection and with or without Adjuvant Chemotherapy in Patients with Stage IB-IIIA Non-small Cell Lung Carcinoma who have EGFR-positive Tumors ","HU","No","No","Yes","ok","Yes","No","No","Yes","2+","No","Yes","No","No","Yes","Yes","No","Yes","2+","Yes",3.6588828761781155e-76,1.200642615364106e-06,0.9999987993573815,"-1",0.20829449834357547,0.7917055016564125,"No",0.9383069331544784,0.061693066845521186,"Yes",1.0,2.53178070701412e-22,"No",0.001266403228661578,0.9987335967713472,"Yes",0.9995792862487923,0.00042071375120073564,"Yes",0.9999999999663771,3.3615378422350954e-11,"No",3.1701667787923625e-05,0.9999682983322046,"Yes"
"2005-001747-29","A Multi-center Randomized Double-blind Placebo-controlled Phase 3 Study of Single-agent Tarceva® (erlotinib) Following Complete Tumor Resection and with or without Adjuvant Chemotherapy in Patients with Stage IB-IIIA Non-small Cell Lung Carcinoma who have EGFR-positive Tumors ","ES","No","No","Yes","ok","Yes","No","No","Yes","2+","No","Yes","No","No","Yes","Yes","No","Yes","2+","Yes",3.6588828761781155e-76,1.200642615364106e-06,0.9999987993573815,"-1",0.20829449834357547,0.7917055016564125,"No",0.9383069331544784,0.061693066845521186,"Yes",1.0,2.53178070701412e-22,"No",0.001266403228661578,0.9987335967713472,"Yes",0.9995792862487923,0.00042071375120073564,"Yes",0.9999999999663771,3.3615378422350954e-11,"No",3.1701667787923625e-05,0.9999682983322046,"Yes"
"2005-001747-29","A Multi-center Randomized Double-blind Placebo-controlled Phase 3 Study of Single-agent Tarceva® (erlotinib) Following Complete Tumor Resection and with or without Adjuvant Chemotherapy in Patients with Stage IB-IIIA Non-small Cell Lung Carcinoma who have EGFR-positive Tumors ","GB","No","No","Yes","ok","Yes","No","No","Yes","2+","No","Yes","No","No","Yes","Yes","No","Yes","2+","Yes",3.6588828761781155e-76,1.200642615364106e-06,0.9999987993573815,"-1",0.20829449834357547,0.7917055016564125,"No",0.9383069331544784,0.061693066845521186,"Yes",1.0,2.53178070701412e-22,"No",0.001266403228661578,0.9987335967713472,"Yes",0.9995792862487923,0.00042071375120073564,"Yes",0.9999999999663771,3.3615378422350954e-11,"No",3.1701667787923625e-05,0.9999682983322046,"Yes"
"2005-001747-29","A Multi-center Randomized Double-blind Placebo-controlled Phase 3 Study of Single-agent Tarceva® (erlotinib) Following Complete Tumor Resection and with or without Adjuvant Chemotherapy in Patients with Stage IB-IIIA Non-small Cell Lung Carcinoma who have EGFR-positive Tumors.Estudio fase III multicéntrico aleatorizado doble ciego controlado con placebo de una monoterapia con Tarceva® (erlotinib) tras una resección tumoral completa con o sin quimioterapia adyuvante en pacientes con cáncer de pulmón de células no pequeñas en estadios IB-IIIA que tienen tumores EGFR-positivo.","BE","No","No","Yes","ok","Yes","No","No","Yes","2+","No","Yes","No","No","Yes","Yes","No","Yes","2+","Yes",9.715478125947668e-143,9.173827222177954e-13,0.9999999999990905,"-1",0.04976797434177328,0.950232025658192,"No",0.9943321458082734,0.005667854191720499,"Yes",1.0,3.5022737196497937e-46,"No",1.4106995598027269e-06,0.9999985893004183,"Yes",0.9999992569822699,7.43017721075153e-07,"Yes",1.0,3.038877577687019e-39,"No",1.736568352716224e-10,0.9999999998263434,"Yes"
"2005-001747-29","A Multi-center Randomized Double-blind Placebo-controlled Phase 3 Study of Single-agent Tarceva® (erlotinib) Following Complete Tumor Resection and with or without Adjuvant Chemotherapy in Patients with Stage IB-IIIA Non-small Cell Lung Carcinoma who have EGFR-positive Tumors.Estudio fase III multicéntrico aleatorizado doble ciego controlado con placebo de una monoterapia con Tarceva® (erlotinib) tras una resección tumoral completa con o sin quimioterapia adyuvante en pacientes con cáncer de pulmón de células no pequeñas en estadios IB-IIIA que tienen tumores EGFR-positivo.","AT","No","No","Yes","ok","Yes","No","No","Yes","2+","No","Yes","No","No","Yes","Yes","No","Yes","2+","Yes",9.715478125947668e-143,9.173827222177954e-13,0.9999999999990905,"-1",0.04976797434177328,0.950232025658192,"No",0.9943321458082734,0.005667854191720499,"Yes",1.0,3.5022737196497937e-46,"No",1.4106995598027269e-06,0.9999985893004183,"Yes",0.9999992569822699,7.43017721075153e-07,"Yes",1.0,3.038877577687019e-39,"No",1.736568352716224e-10,0.9999999998263434,"Yes"
"2005-002524-34","An open label non comparative phase III study of the Raf Kinase Inhibitor BAY 43-9006 as a subsequent to first line therapy in patients with advanced renal cell carcinoma.","DK","No","No","Yes","","No","No","No","No","1","","","Yes","No","No","No","No","No","1","No",8.81402833269218e-37,0.5824576423878853,0.4175423576121165,"-1",1.0807096480241527e-07,0.9999998919290422,"Information not present in EudraCT",0.9999998036578199,1.9634218762009942e-07,"Information not present in EudraCT",0.9999999999953388,4.651993435148116e-12,"Information not present in EudraCT",0.9770780225222938,0.02292197747770797,"No",0.9991379217053921,0.0008620782946086937,"No",0.9975474017013192,0.002452598298683544,"No",0.8891635176964644,0.11083648230353654,"No"
"2005-002524-34","An Open Label Non Comparative Phase III Study of the Raf Kinase Inhibitor BAY 43-9006 as a Subsequent to First Line Therapy in Patients with Advanced Renal Cell Carcinoma","SE","No","No","Yes","","No","No","No","No","1","","","Yes","No","No","No","No","No","1","No",8.81402833269218e-37,0.5824576423878853,0.4175423576121165,"-1",1.0807096480241527e-07,0.9999998919290422,"Information not present in EudraCT",0.9999998036578199,1.9634218762009942e-07,"Information not present in EudraCT",0.9999999999953388,4.651993435148116e-12,"Information not present in EudraCT",0.9770780225222938,0.02292197747770797,"No",0.9991379217053921,0.0008620782946086937,"No",0.9975474017013192,0.002452598298683544,"No",0.8891635176964644,0.11083648230353654,"No"
"2005-002524-34","An open label non comparative phase III study of the Raf Kinase Inhibitor BAY 43-9006 as a subsequent to first line therapy in patients with advanced renal cell carcinoma.","AT","No","No","Yes","","No","No","No","No","1","","","Yes","No","No","No","No","No","1","No",8.81402833269218e-37,0.5824576423878853,0.4175423576121165,"-1",1.0807096480241527e-07,0.9999998919290422,"Information not present in EudraCT",0.9999998036578199,1.9634218762009942e-07,"Information not present in EudraCT",0.9999999999953388,4.651993435148116e-12,"Information not present in EudraCT",0.9770780225222938,0.02292197747770797,"No",0.9991379217053921,0.0008620782946086937,"No",0.9975474017013192,0.002452598298683544,"No",0.8891635176964644,0.11083648230353654,"No"
"2005-002524-34","An Open Label Non Comparative Phase III Study of the Raf Kinase Inhibitor BAY 43-9006 as a Subsequent to First Line Therapy in Patients with Advanced Renal Cell Carcinoma","ES","No","No","Yes","","No","No","No","No","1","","","Yes","No","No","No","No","No","1","No",8.81402833269218e-37,0.5824576423878853,0.4175423576121165,"-1",1.0807096480241527e-07,0.9999998919290422,"Information not present in EudraCT",0.9999998036578199,1.9634218762009942e-07,"Information not present in EudraCT",0.9999999999953388,4.651993435148116e-12,"Information not present in EudraCT",0.9770780225222938,0.02292197747770797,"No",0.9991379217053921,0.0008620782946086937,"No",0.9975474017013192,0.002452598298683544,"No",0.8891635176964644,0.11083648230353654,"No"
"2005-002524-34","An Open Label Non Comparative Phase III Study of the Raf Kinase Inhibitor BAY 43-9006 as a Subsequent to First Line Therapy in Patients with Advanced Renal Cell Carcinoma","DE","No","No","Yes","","No","No","No","No","1","","","Yes","No","No","No","No","No","1","No",8.81402833269218e-37,0.5824576423878853,0.4175423576121165,"-1",1.0807096480241527e-07,0.9999998919290422,"Information not present in EudraCT",0.9999998036578199,1.9634218762009942e-07,"Information not present in EudraCT",0.9999999999953388,4.651993435148116e-12,"Information not present in EudraCT",0.9770780225222938,0.02292197747770797,"No",0.9991379217053921,0.0008620782946086937,"No",0.9975474017013192,0.002452598298683544,"No",0.8891635176964644,0.11083648230353654,"No"
