"eudract_number","title","protocol_country_code","double_blind","single_blind","open","design","randomised","crossover","parallel_group","controlled","arms","active_comparator","placebo","open_gs","single_blind_gs","double_blind_gs","randomised_gs","crossover_gs","parallel_group_gs","arms_gs","controlled_gs","arms_probab0","arms_probab1","arms_probab2","arms_orig","open_probab0","open_probab1","open_orig","double_blind_probab0","double_blind_probab1","double_blind_orig","single_blind_probab0","single_blind_probab1","single_blind_orig","controlled_probab0","controlled_probab1","controlled_orig","parallel_group_probab0","parallel_group_probab1","parallel_group_orig","crossover_probab0","crossover_probab1","crossover_orig","randomised_probab0","randomised_probab1","randomised_orig"
"2005-000454-73","A multicenter randomized double-blind placebo-controlled 3-arm study of the efficacy and safety of 2 doses of lenalidomide versus placebo in red blood cell (RBC) transfusion-dependent subjects with low- or intermediate-1-risk myelodyplastic syndromes (MDS) associated with a deletion (del) 5q[31] cytogenetic abnormality.","BE","Yes","No","No","ok","Yes","No","Yes","Yes","2+","No","Yes","No","No","Yes","Yes","Yes","No","2+","Yes",2.835747720655851e-06,0.13062540572464623,0.8693717585276325,"2+",0.8255905860086393,0.17440941399135884,"No",0.1858612954351594,0.8141387045648385,"Yes",0.9987029834580935,0.001297016541906946,"No",0.08495654464834317,0.9150434553516565,"Yes",0.08032707214455179,0.9196729278554496,"Yes",0.9149384109758604,0.08506158902413705,"No",0.11300631221225985,0.8869936877877428,"Yes"
"2005-000454-73","A multicenter randomized double-blind placebo-controlled 3-arm study of the efficacy and safety of 2 doses of lenalidomide versus placebo in red blood cell (RBC) transfusion-dependent subjects with low- or intermediate-1-risk myelodyplastic syndromes (MDS) associated with a deletion (del) 5q[31] cytogenetic abnormality.","IT","Yes","No","No","ok","Yes","No","Yes","Yes","2+","No","Yes","No","No","Yes","Yes","Yes","No","2+","Yes",2.835747720655851e-06,0.13062540572464623,0.8693717585276325,"2+",0.8255905860086393,0.17440941399135884,"No",0.1858612954351594,0.8141387045648385,"Yes",0.9987029834580935,0.001297016541906946,"No",0.08495654464834317,0.9150434553516565,"Yes",0.08032707214455179,0.9196729278554496,"Yes",0.9149384109758604,0.08506158902413705,"No",0.11300631221225985,0.8869936877877428,"Yes"
"2005-000454-73","A MULTICENTER RANDOMIZED DOUBLE-BLIND PLACEBOCONTROLLED 3-ARM STUDY OF THE EFFICACY AND SAFETY OF 2 DOSES OF LENALIDOMIDE VERSUS PLACEBO IN RED BLOOD CELL (RBC) TRANSFUSION-DEPENDENT SUBJECTS WITH LOW- OR INTERMEDIATE-1-RISK MYELODYSPLASTIC SYNDROMES (MDS) ASSOCIATED WITH A DELETION (DEL) 5Q[31] CYTOGENETIC ABNORMALITY","GB","Yes","No","No","ok","Yes","No","Yes","Yes","2+","No","Yes","No","No","Yes","Yes","Yes","No","2+","Yes",3.4393343334086927e-06,0.11552227945088081,0.8844742812147863,"2+",0.8505151614738752,0.14948483852612243,"No",0.1512371945314364,0.8487628054685645,"Yes",0.9994444093092433,0.000555590690756097,"No",0.06829460795484996,0.9317053920451516,"Yes",0.07048256339988515,0.9295174366001123,"Yes",0.9474834988928696,0.05251650110713177,"No",0.09272313274966294,0.9072768672503381,"Yes"
"2005-000454-73","A MULTICENTER RANDOMIZED DOUBLE-BLIND PLACEBOCONTROLLED 3-ARM STUDY OF THE EFFICACY AND SAFETY OF 2 DOSES OF LENALIDOMIDE VERSUS PLACEBO IN RED BLOOD CELL (RBC) TRANSFUSION-DEPENDENT SUBJECTS WITH LOW- OR INTERMEDIATE-1-RISK MYELODYSPLASTIC SYNDROMES (MDS) ASSOCIATED WITH A DELETION (DEL) 5Q[31] CYTOGENETIC ABNORMALITY","ES","Yes","No","No","ok","Yes","No","Yes","Yes","2+","No","Yes","No","No","Yes","Yes","Yes","No","2+","Yes",3.4393343334086927e-06,0.11552227945088081,0.8844742812147863,"2+",0.8505151614738752,0.14948483852612243,"No",0.1512371945314364,0.8487628054685645,"Yes",0.9994444093092433,0.000555590690756097,"No",0.06829460795484996,0.9317053920451516,"Yes",0.07048256339988515,0.9295174366001123,"Yes",0.9474834988928696,0.05251650110713177,"No",0.09272313274966294,0.9072768672503381,"Yes"
"2005-000454-73","A MULTICENTER RANDOMIZED DOUBLE-BLIND PLACEBOCONTROLLED 3-ARM STUDY OF THE EFFICACY AND SAFETY OF 2 DOSES OF LENALIDOMIDE VERSUS PLACEBO IN RED BLOOD CELL (RBC) TRANSFUSION-DEPENDENT SUBJECTS WITH LOW- OR INTERMEDIATE-1-RISK MYELODYSPLASTIC SYNDROMES (MDS) ASSOCIATED WITH A DELETION (DEL) 5Q[31] CYTOGENETIC ABNORMALITY","SE","Yes","No","No","ok","Yes","No","Yes","Yes","2+","No","Yes","No","No","Yes","Yes","Yes","No","2+","Yes",3.4393343334086927e-06,0.11552227945088081,0.8844742812147863,"2+",0.8505151614738752,0.14948483852612243,"No",0.1512371945314364,0.8487628054685645,"Yes",0.9994444093092433,0.000555590690756097,"No",0.06829460795484996,0.9317053920451516,"Yes",0.07048256339988515,0.9295174366001123,"Yes",0.9474834988928696,0.05251650110713177,"No",0.09272313274966294,0.9072768672503381,"Yes"
"2005-000454-73","A multicenter randomized double-blind placebo-controlled 3-arm study of the efficacy and safety of 2 doses of lenalidomide versus placebo in red blood cell (RBC) transfusion-dependent subjects with low- or intermediate-1-risk myelodyplastic syndromes (MDS) associated with a deletion (del) 5q[31] cytogenetic abnormality.","DE","Yes","No","No","ok","Yes","No","Yes","Yes","2+","No","Yes","No","No","Yes","Yes","Yes","No","2+","Yes",2.835747720655851e-06,0.13062540572464623,0.8693717585276325,"2+",0.8255905860086393,0.17440941399135884,"No",0.1858612954351594,0.8141387045648385,"Yes",0.9987029834580935,0.001297016541906946,"No",0.08495654464834317,0.9150434553516565,"Yes",0.08032707214455179,0.9196729278554496,"Yes",0.9149384109758604,0.08506158902413705,"No",0.11300631221225985,0.8869936877877428,"Yes"
"2005-001678-28","A randomized explorative double-blind double-dummy multi-center parallel group study to assess sustainable efficacy of once daily vardenafil (10 mg) for 12 and 24 weeks versus vardenafil PRN in men with mild or mild to moderate erectile dysfunction","DE","Yes","No","No","ok","Yes","No","Yes","Yes","2+","No","No","No","No","Yes","Yes","No","Yes","2+","Yes",1.845656888213152e-05,0.050502640791762844,0.9494789026393575,"-1",0.9865980328247499,0.013401967175248185,"No",0.017367239568681875,0.9826327604313215,"Yes",0.9613135036732807,0.03868649632671991,"No",0.03418203155410323,0.9658179684458943,"Yes",0.0729989533558727,0.9270010466441264,"Yes",0.8827456814294471,0.11725431857055044,"No",0.040296283563524014,0.959703716436477,"Yes"
"2005-001747-29","A Multi-center Randomized Double-blind Placebo-controlled Phase 3 Study of Single-agent Tarceva® (erlotinib) Following Complete Tumor Resection and with or without Adjuvant Chemotherapy in Patients with Stage IB-IIIA Non-small Cell Lung Carcinoma who have EGFR-positive Tumors ","DE","No","No","Yes","ok","Yes","No","Yes","Yes","2+","No","Yes","No","No","Yes","Yes","No","Yes","2+","Yes",2.1734371612418645e-08,0.19752886242430773,0.8024711158413189,"-1",0.4048898168731058,0.5951101831268929,"No",0.652349390628484,0.34765060937151915,"Yes",0.9992125226431864,0.0007874773568144762,"No",0.44677267495133605,0.5532273250486613,"Yes",0.4813693861773135,0.518630613822688,"Yes",0.9774446808614098,0.022555319138589557,"No",0.22975138880980797,0.7702486111901906,"Yes"
"2005-001747-29","A Multi-center Randomized Double-blind Placebo-controlled Phase 3 Study of Single-agent Tarceva® (erlotinib) Following Complete Tumor Resection and with or without Adjuvant Chemotherapy in Patients with Stage IB-IIIA Non-small Cell Lung Carcinoma who have EGFR-positive Tumors.Estudio fase III multicéntrico aleatorizado doble ciego controlado con placebo de una monoterapia con Tarceva® (erlotinib) tras una resección tumoral completa con o sin quimioterapia adyuvante en pacientes con cáncer de pulmón de células no pequeñas en estadios IB-IIIA que tienen tumores EGFR-positivo.","FR","No","No","Yes","ok","Yes","No","Yes","Yes","2+","No","Yes","No","No","Yes","Yes","No","Yes","2+","Yes",7.354849113535683e-09,0.13682886878182413,0.8631711238633283,"-1",0.4984204306159239,0.5015795693840746,"No",0.5592281595601295,0.4407718404398729,"Yes",0.9996146999702334,0.0003853000297670104,"No",0.37851450243277285,0.62148549756723,"Yes",0.4267174506404179,0.573282549359584,"Yes",0.9993425012229745,0.0006574987770248651,"No",0.15449215338646485,0.8455078466135361,"Yes"
"2005-001747-29","A Multi-center Randomized Double-blind Placebo-controlled Phase 3 Study of Single-agent Tarceva® (erlotinib) Following Complete Tumor Resection and with or without Adjuvant Chemotherapy in Patients with Stage IB-IIIA Non-small Cell Lung Carcinoma who have EGFR-positive Tumors ","CZ","No","No","Yes","ok","Yes","No","Yes","Yes","2+","No","Yes","No","No","Yes","Yes","No","Yes","2+","Yes",2.1734371612418645e-08,0.19752886242430773,0.8024711158413189,"-1",0.4048898168731058,0.5951101831268929,"No",0.652349390628484,0.34765060937151915,"Yes",0.9992125226431864,0.0007874773568144762,"No",0.44677267495133605,0.5532273250486613,"Yes",0.4813693861773135,0.518630613822688,"Yes",0.9774446808614098,0.022555319138589557,"No",0.22975138880980797,0.7702486111901906,"Yes"
"2005-001747-29","A Multi-center Randomized Double-blind Placebo-controlled Phase 3 Study of Single-agent Tarceva® (erlotinib) Following Complete Tumor Resection and with or without Adjuvant Chemotherapy in Patients with Stage IB-IIIA Non-small Cell Lung Carcinoma who have EGFR-positive Tumors.Estudio fase III multicéntrico aleatorizado doble ciego controlado con placebo de una monoterapia con Tarceva® (erlotinib) tras una resección tumoral completa con o sin quimioterapia adyuvante en pacientes con cáncer de pulmón de células no pequeñas en estadios IB-IIIA que tienen tumores EGFR-positivo.","GR","No","No","Yes","ok","Yes","No","Yes","Yes","2+","No","Yes","No","No","Yes","Yes","No","Yes","2+","Yes",7.354849113535683e-09,0.13682886878182413,0.8631711238633283,"-1",0.4984204306159239,0.5015795693840746,"No",0.5592281595601295,0.4407718404398729,"Yes",0.9996146999702334,0.0003853000297670104,"No",0.37851450243277285,0.62148549756723,"Yes",0.4267174506404179,0.573282549359584,"Yes",0.9993425012229745,0.0006574987770248651,"No",0.15449215338646485,0.8455078466135361,"Yes"
"2005-001747-29","A Multi-center Randomized Double-blind Placebo-controlled Phase 3 Study of Single-agent Tarceva® (erlotinib) Following Complete Tumor Resection and with or without Adjuvant Chemotherapy in Patients with Stage IB-IIIA Non-small Cell Lung Carcinoma who have EGFR-positive Tumors ","IT","No","No","Yes","ok","Yes","No","Yes","Yes","2+","No","Yes","No","No","Yes","Yes","No","Yes","2+","Yes",2.1734371612418645e-08,0.19752886242430773,0.8024711158413189,"-1",0.4048898168731058,0.5951101831268929,"No",0.652349390628484,0.34765060937151915,"Yes",0.9992125226431864,0.0007874773568144762,"No",0.44677267495133605,0.5532273250486613,"Yes",0.4813693861773135,0.518630613822688,"Yes",0.9774446808614098,0.022555319138589557,"No",0.22975138880980797,0.7702486111901906,"Yes"
"2005-001747-29","A Multi-center Randomized Double-blind Placebo-controlled Phase 3 Study of Single-agent Tarceva® (erlotinib) Following Complete Tumor Resection and with or without Adjuvant Chemotherapy in Patients with Stage IB-IIIA Non-small Cell Lung Carcinoma who have EGFR-positive Tumors ","HU","No","No","Yes","ok","Yes","No","Yes","Yes","2+","No","Yes","No","No","Yes","Yes","No","Yes","2+","Yes",2.1734371612418645e-08,0.19752886242430773,0.8024711158413189,"-1",0.4048898168731058,0.5951101831268929,"No",0.652349390628484,0.34765060937151915,"Yes",0.9992125226431864,0.0007874773568144762,"No",0.44677267495133605,0.5532273250486613,"Yes",0.4813693861773135,0.518630613822688,"Yes",0.9774446808614098,0.022555319138589557,"No",0.22975138880980797,0.7702486111901906,"Yes"
"2005-001747-29","A Multi-center Randomized Double-blind Placebo-controlled Phase 3 Study of Single-agent Tarceva® (erlotinib) Following Complete Tumor Resection and with or without Adjuvant Chemotherapy in Patients with Stage IB-IIIA Non-small Cell Lung Carcinoma who have EGFR-positive Tumors ","ES","No","No","Yes","ok","Yes","No","Yes","Yes","2+","No","Yes","No","No","Yes","Yes","No","Yes","2+","Yes",2.1734371612418645e-08,0.19752886242430773,0.8024711158413189,"-1",0.4048898168731058,0.5951101831268929,"No",0.652349390628484,0.34765060937151915,"Yes",0.9992125226431864,0.0007874773568144762,"No",0.44677267495133605,0.5532273250486613,"Yes",0.4813693861773135,0.518630613822688,"Yes",0.9774446808614098,0.022555319138589557,"No",0.22975138880980797,0.7702486111901906,"Yes"
"2005-001747-29","A Multi-center Randomized Double-blind Placebo-controlled Phase 3 Study of Single-agent Tarceva® (erlotinib) Following Complete Tumor Resection and with or without Adjuvant Chemotherapy in Patients with Stage IB-IIIA Non-small Cell Lung Carcinoma who have EGFR-positive Tumors ","GB","No","No","Yes","ok","Yes","No","Yes","Yes","2+","No","Yes","No","No","Yes","Yes","No","Yes","2+","Yes",2.1734371612418645e-08,0.19752886242430773,0.8024711158413189,"-1",0.4048898168731058,0.5951101831268929,"No",0.652349390628484,0.34765060937151915,"Yes",0.9992125226431864,0.0007874773568144762,"No",0.44677267495133605,0.5532273250486613,"Yes",0.4813693861773135,0.518630613822688,"Yes",0.9774446808614098,0.022555319138589557,"No",0.22975138880980797,0.7702486111901906,"Yes"
"2005-001747-29","A Multi-center Randomized Double-blind Placebo-controlled Phase 3 Study of Single-agent Tarceva® (erlotinib) Following Complete Tumor Resection and with or without Adjuvant Chemotherapy in Patients with Stage IB-IIIA Non-small Cell Lung Carcinoma who have EGFR-positive Tumors.Estudio fase III multicéntrico aleatorizado doble ciego controlado con placebo de una monoterapia con Tarceva® (erlotinib) tras una resección tumoral completa con o sin quimioterapia adyuvante en pacientes con cáncer de pulmón de células no pequeñas en estadios IB-IIIA que tienen tumores EGFR-positivo.","BE","No","No","Yes","ok","Yes","No","Yes","Yes","2+","No","Yes","No","No","Yes","Yes","No","Yes","2+","Yes",7.354849113535683e-09,0.13682886878182413,0.8631711238633283,"-1",0.4984204306159239,0.5015795693840746,"No",0.5592281595601295,0.4407718404398729,"Yes",0.9996146999702334,0.0003853000297670104,"No",0.37851450243277285,0.62148549756723,"Yes",0.4267174506404179,0.573282549359584,"Yes",0.9993425012229745,0.0006574987770248651,"No",0.15449215338646485,0.8455078466135361,"Yes"
"2005-001747-29","A Multi-center Randomized Double-blind Placebo-controlled Phase 3 Study of Single-agent Tarceva® (erlotinib) Following Complete Tumor Resection and with or without Adjuvant Chemotherapy in Patients with Stage IB-IIIA Non-small Cell Lung Carcinoma who have EGFR-positive Tumors.Estudio fase III multicéntrico aleatorizado doble ciego controlado con placebo de una monoterapia con Tarceva® (erlotinib) tras una resección tumoral completa con o sin quimioterapia adyuvante en pacientes con cáncer de pulmón de células no pequeñas en estadios IB-IIIA que tienen tumores EGFR-positivo.","AT","No","No","Yes","ok","Yes","No","Yes","Yes","2+","No","Yes","No","No","Yes","Yes","No","Yes","2+","Yes",7.354849113535683e-09,0.13682886878182413,0.8631711238633283,"-1",0.4984204306159239,0.5015795693840746,"No",0.5592281595601295,0.4407718404398729,"Yes",0.9996146999702334,0.0003853000297670104,"No",0.37851450243277285,0.62148549756723,"Yes",0.4267174506404179,0.573282549359584,"Yes",0.9993425012229745,0.0006574987770248651,"No",0.15449215338646485,0.8455078466135361,"Yes"
"2005-002524-34","An open label non comparative phase III study of the Raf Kinase Inhibitor BAY 43-9006 as a subsequent to first line therapy in patients with advanced renal cell carcinoma.","DK","No","No","Yes","","No","No","Yes","No","2+","","","Yes","No","No","No","No","No","1","No",3.2504010908429676e-05,0.48022246019607817,0.5197450357930165,"-1",0.1536059606892371,0.84639403931076,"Information not present in EudraCT",0.8454887904758223,0.15451120952417663,"Information not present in EudraCT",0.9882001451390287,0.011799854860968094,"Information not present in EudraCT",0.5964061971876711,0.4035938028123262,"No",0.49648730050862444,0.5035126994913752,"No",0.639425080913674,0.3605749190863267,"No",0.5305966581623145,0.46940334183768484,"No"
"2005-002524-34","An Open Label Non Comparative Phase III Study of the Raf Kinase Inhibitor BAY 43-9006 as a Subsequent to First Line Therapy in Patients with Advanced Renal Cell Carcinoma","SE","No","No","Yes","","No","No","Yes","No","2+","","","Yes","No","No","No","No","No","1","No",3.2504010908429676e-05,0.48022246019607817,0.5197450357930165,"-1",0.1536059606892371,0.84639403931076,"Information not present in EudraCT",0.8454887904758223,0.15451120952417663,"Information not present in EudraCT",0.9882001451390287,0.011799854860968094,"Information not present in EudraCT",0.5964061971876711,0.4035938028123262,"No",0.49648730050862444,0.5035126994913752,"No",0.639425080913674,0.3605749190863267,"No",0.5305966581623145,0.46940334183768484,"No"
"2005-002524-34","An open label non comparative phase III study of the Raf Kinase Inhibitor BAY 43-9006 as a subsequent to first line therapy in patients with advanced renal cell carcinoma.","AT","No","No","Yes","","No","No","Yes","No","2+","","","Yes","No","No","No","No","No","1","No",3.2504010908429676e-05,0.48022246019607817,0.5197450357930165,"-1",0.1536059606892371,0.84639403931076,"Information not present in EudraCT",0.8454887904758223,0.15451120952417663,"Information not present in EudraCT",0.9882001451390287,0.011799854860968094,"Information not present in EudraCT",0.5964061971876711,0.4035938028123262,"No",0.49648730050862444,0.5035126994913752,"No",0.639425080913674,0.3605749190863267,"No",0.5305966581623145,0.46940334183768484,"No"
"2005-002524-34","An Open Label Non Comparative Phase III Study of the Raf Kinase Inhibitor BAY 43-9006 as a Subsequent to First Line Therapy in Patients with Advanced Renal Cell Carcinoma","ES","No","No","Yes","","No","No","Yes","No","2+","","","Yes","No","No","No","No","No","1","No",3.2504010908429676e-05,0.48022246019607817,0.5197450357930165,"-1",0.1536059606892371,0.84639403931076,"Information not present in EudraCT",0.8454887904758223,0.15451120952417663,"Information not present in EudraCT",0.9882001451390287,0.011799854860968094,"Information not present in EudraCT",0.5964061971876711,0.4035938028123262,"No",0.49648730050862444,0.5035126994913752,"No",0.639425080913674,0.3605749190863267,"No",0.5305966581623145,0.46940334183768484,"No"
"2005-002524-34","An Open Label Non Comparative Phase III Study of the Raf Kinase Inhibitor BAY 43-9006 as a Subsequent to First Line Therapy in Patients with Advanced Renal Cell Carcinoma","DE","No","No","Yes","","No","No","Yes","No","2+","","","Yes","No","No","No","No","No","1","No",3.2504010908429676e-05,0.48022246019607817,0.5197450357930165,"-1",0.1536059606892371,0.84639403931076,"Information not present in EudraCT",0.8454887904758223,0.15451120952417663,"Information not present in EudraCT",0.9882001451390287,0.011799854860968094,"Information not present in EudraCT",0.5964061971876711,0.4035938028123262,"No",0.49648730050862444,0.5035126994913752,"No",0.639425080913674,0.3605749190863267,"No",0.5305966581623145,0.46940334183768484,"No"
"2005-002524-34","An open label non comparative phase III study of the Raf Kinase Inhibitor BAY 43-9006 as a subsequent to first line therapy in patients with advanced renal cell carcinoma.","PT","No","No","Yes","","No","No","Yes","No","2+","","","Yes","No","No","No","No","No","1","No",3.2504010908429676e-05,0.48022246019607817,0.5197450357930165,"-1",0.1536059606892371,0.84639403931076,"Information not present in EudraCT",0.8454887904758223,0.15451120952417663,"Information not present in EudraCT",0.9882001451390287,0.011799854860968094,"Information not present in EudraCT",0.5964061971876711,0.4035938028123262,"No",0.49648730050862444,0.5035126994913752,"No",0.639425080913674,0.3605749190863267,"No",0.5305966581623145,0.46940334183768484,"No"
